"NOME_INSTRUMENTO","ANO_INSTRUMENTO","DATA_INICIO","DATA_FIM","CODIGO_CURSO","NOME_CURSO","CODIGO_GRUPO","NOME_GRUPO","CODIGO_SUBGRUPO","NOME_SUBGRUPO","CÓDIGO_DISCIPLINA","DISCIPLINA","TURMA","SERIE","ORDEM_PERGUNTA","CODIGO_PERGUNTA","PERGUNTA","ORDEM_OPCOES","OPCAO","PORCENTAGEM","RESPOSTAS","TOTAL_DO_CURSO"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8317","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8317","Ruim","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8318","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8318","Péssimo","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8319","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8319","Não sei informar","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8320","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8320","Bom","100.0","2","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8321","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8321","Regular","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8322","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8322","Ruim","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8323","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8323","Péssimo","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8324","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8324","Não sei informar","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8325","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8325","Bom","100.0","2","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8326","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8326","Regular","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8327","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8327","Ruim","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8328","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8328","Péssimo","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8329","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8329","Não sei informar","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8330","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8330","Bom","100.0","2","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8331","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8331","Regular","0.0","0","2"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","908","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8332","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","58","CIENCIAS BIOLOGICAS - EAD     ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","5475","INTRODUCAO A EDUCACAO A DISTANCIA  ","921","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8332","Ruim","0.0","0","2"
